series,time,value
Z,5:10:32,8512
Z,5:10:32,7988
Z,5:10:32,9859
Z,5:10:32,13142
Z,5:10:32,15554
Z,5:10:32,16330
Z,5:10:32,17305
Z,5:10:32,19602
Z,5:10:32,22643
Z,5:10:32,25824
Z,5:10:33,27822
Z,5:10:33,28089
Z,5:10:33,27126
Z,5:10:33,25318
Z,5:10:33,22998
Z,5:10:33,20853
Z,5:10:33,19689
Z,5:10:33,18838
Z,5:10:33,17643
Z,5:10:33,16189
Z,5:10:33,14816
Z,5:10:33,13514
Z,5:10:33,11841
Z,5:10:33,10865
Z,5:10:33,10638
Z,5:10:33,9639
Z,5:10:33,7410
Z,5:10:33,7018
Z,5:10:33,9905
Z,5:10:33,12584
Z,5:10:33,12851
Z,5:10:33,11912
Z,5:10:33,11904
Z,5:10:33,13008
Z,5:10:33,14402
Z,5:10:33,15326
Z,5:10:33,15146
Z,5:10:33,14928
Z,5:10:33,16192
Z,5:10:33,18252
Z,5:10:33,20940
Z,5:10:33,24101
Z,5:10:33,25977
Z,5:10:33,26455
Z,5:10:33,25842
Z,5:10:33,24401
Z,5:10:33,22708
Z,5:10:33,21228
Z,5:10:33,20314
Z,5:10:33,19566
Z,5:10:33,18968
Z,5:10:33,18134
Z,5:10:33,17066
Z,5:10:33,16128
Z,5:10:33,15041
Z,5:10:33,14223
Z,5:10:33,13686
Z,5:10:33,13623
Z,5:10:33,13433
Z,5:10:33,12796
Z,5:10:33,12490
Z,5:10:33,11923
Z,5:10:33,11786
Z,5:10:33,12673
Z,5:10:33,14067
Z,5:10:33,15552
Z,5:10:33,16923
Z,5:10:33,18215
Z,5:10:33,18623
Z,5:10:33,18183
Z,5:10:33,17507
Z,5:10:33,16761
Z,5:10:33,16891
Z,5:10:33,17420
Z,5:10:33,18031
Z,5:10:33,18787
Z,5:10:33,18355
Z,5:10:33,17311
Z,5:10:33,16355
Z,5:10:33,15905
Z,5:10:33,15167
Z,5:10:33,14785
Z,5:10:33,15786
Z,5:10:33,16470
Z,5:10:33,18681
Z,5:10:33,22792
Z,5:10:33,24337
Z,5:10:33,22552
Z,5:10:33,22628
Z,5:10:33,23508
Z,5:10:33,19907
Z,5:10:33,14527
Z,5:10:33,10379
Z,5:10:33,8073
Z,5:10:33,7350
Z,5:10:33,6313
Z,5:10:33,5534
Z,5:10:33,6259
Z,5:10:33,9024
Z,5:10:33,13246
Z,5:10:33,17310
Z,5:10:33,20126
Z,5:10:33,21420
Z,5:10:33,21925
Z,5:10:33,23120
Z,5:10:33,25416
Z,5:10:33,27351
Z,5:10:33,28616
Z,5:10:33,29672
Z,5:10:33,29799
Z,5:10:34,28657
Z,5:10:34,26792
Z,5:10:34,24492
Z,5:10:34,21813
Z,5:10:34,19240
Z,5:10:34,16967
Z,5:10:34,14931
Z,5:10:34,13145
Z,5:10:34,11471
Z,5:10:34,10332
Z,5:10:34,8902
Z,5:10:34,6192
Z,5:10:34,4172
Z,5:10:34,4193
Z,5:10:34,4464
Z,5:10:34,4900
Z,5:10:34,6594
Z,5:10:34,8590
Z,5:10:34,10017
Z,5:10:34,11267
Z,5:10:34,13620
Z,5:10:34,16219
Z,5:10:34,17454
Z,5:10:34,17910
Z,5:10:34,18906
Z,5:10:34,21513
Z,5:10:34,25990
Z,5:10:34,30809
Z,5:10:34,31970
Z,5:10:34,29401
Z,5:10:34,26874
Z,5:10:34,25195
Z,5:10:34,22367
Z,5:10:34,18072
Z,5:10:34,14438
Z,5:10:34,11926
Z,5:10:34,10089
Z,5:10:34,8499
Z,5:10:34,7681
Z,5:10:34,7548
Z,5:10:34,7514
Z,5:10:34,7607
Z,5:10:34,7520
Z,5:10:34,7957
Z,5:10:34,8694
Z,5:10:34,9878
Z,5:10:34,11566
Z,5:10:34,13063
Z,5:10:34,14845
Z,5:10:34,16538
Z,5:10:34,18095
Z,5:10:34,19700
Z,5:10:34,21182
Z,5:10:34,22155
Z,5:10:34,22257
Z,5:10:34,21822
Z,5:10:34,20345
Z,5:10:34,17997
Z,5:10:34,15841
Z,5:10:34,14438
Z,5:10:34,14301
Z,5:10:34,15049
Z,5:10:34,15331
Z,5:10:34,15220
Z,5:10:34,15040
Z,5:10:34,14368
Z,5:10:34,13959
Z,5:10:34,14687
Z,5:10:34,16248
Z,5:10:34,19716
Z,5:10:34,24564
Z,5:10:34,26866
Z,5:10:34,26582
Z,5:10:34,26670
Z,5:10:34,26719
Z,5:10:34,24660
Z,5:10:34,20804
Z,5:10:34,16398
Z,5:10:34,13011
Z,5:10:34,12079
Z,5:10:34,11492
Z,5:10:34,9903
Z,5:10:34,8193
Z,5:10:34,7330
Z,5:10:34,8148
Z,5:10:34,9177
Z,5:10:34,9522
Z,5:10:34,9580
Z,5:10:34,10561
Z,5:10:34,13639
Z,5:10:34,18334
Z,5:10:34,22731
Z,5:10:34,25507
Z,5:10:34,27467
Z,5:10:34,28650
Z,5:10:34,28692
Z,5:10:34,27820
Z,5:10:34,26688
Z,5:10:34,25747
Z,5:10:34,24069
Z,5:10:35,22352
Z,5:10:35,21054
Z,5:10:35,19430
Z,5:10:35,17672
Z,5:10:35,15576
Z,5:10:35,13051
Z,5:10:35,10491
Z,5:10:35,8835
Z,5:10:35,7422
Z,5:10:35,5925
Z,5:10:35,6949
Z,5:10:35,10467
Z,5:10:35,12964
Z,5:10:35,13077
Z,5:10:35,12825
Z,5:10:35,12952
Z,5:10:35,12451
Z,5:10:35,11900
Z,5:10:35,11686
Z,5:10:35,11416
Z,5:10:35,11752
Z,5:10:35,13923
Z,5:10:35,17813
Z,5:10:35,22200
Z,5:10:35,26213
Z,5:10:35,28489
Z,5:10:35,28734
Z,5:10:35,27450
Z,5:10:35,25086
Z,5:10:35,22870
Z,5:10:35,21372
Z,5:10:35,20851
Z,5:10:35,20817
Z,5:10:35,20342
Z,5:10:35,19355
Z,5:10:35,17965
Z,5:10:35,16503
Z,5:10:35,15230
Z,5:10:35,14202
Z,5:10:35,13353
Z,5:10:35,12702
Z,5:10:35,12154
Z,5:10:35,11557
Z,5:10:35,11081
Z,5:10:35,10808
Z,5:10:35,11202
Z,5:10:35,12262
Z,5:10:35,13431
Z,5:10:35,14541
Z,5:10:35,15605
Z,5:10:35,16631
Z,5:10:35,17463
Z,5:10:35,18357
Z,5:10:35,19138
Z,5:10:35,19330
Z,5:10:35,18858
Z,5:10:35,18031
Z,5:10:35,17291
Z,5:10:35,16602
Z,5:10:35,16608
Z,5:10:35,17415
Z,5:10:35,17609
Z,5:10:35,17030
Z,5:10:35,16199
Z,5:10:35,14906
Z,5:10:35,14565
Z,5:10:35,14634
Z,5:10:35,14972
Z,5:10:35,18166
Z,5:10:35,21848
Z,5:10:35,22300
Z,5:10:35,21706
Z,5:10:35,22818
Z,5:10:35,22906
Z,5:10:35,20884
Z,5:10:35,18666
Z,5:10:35,16677
Z,5:10:35,15642
Z,5:10:35,14516
Z,5:10:35,11791
Z,5:10:35,8672
Z,5:10:35,6400
Z,5:10:35,6360
Z,5:10:35,8150
Z,5:10:35,10092
Z,5:10:35,11388
Z,5:10:35,12172
Z,5:10:35,14363
Z,5:10:35,18280
Z,5:10:35,22900
Z,5:10:35,26514
Z,5:10:35,28493
Z,5:10:35,29513
Z,5:10:35,29099
Z,5:10:35,27576
Z,5:10:35,25732
Z,5:10:35,24216
Z,5:10:35,23008
Z,5:10:35,21622
Z,5:10:35,19997
Z,5:10:36,17818
Z,5:10:36,15709
Z,5:10:36,13504
Z,5:10:36,10444
Z,5:10:36,7637
Z,5:10:36,5815
Z,5:10:36,3737
Z,5:10:36,1954
Z,5:10:36,3330
Z,5:10:36,6869
Z,5:10:36,9274
Z,5:10:36,9541
Z,5:10:36,9543
Z,5:10:36,10704
Z,5:10:36,11937
Z,5:10:36,13359
Z,5:10:36,14666
Z,5:10:36,15027
Z,5:10:36,15679
Z,5:10:36,17577
Z,5:10:36,20742
Z,5:10:36,24728
Z,5:10:36,28612
Z,5:10:36,30938
Z,5:10:36,31128
Z,5:10:36,29595
Z,5:10:36,26953
Z,5:10:36,24493
Z,5:10:36,22759
Z,5:10:36,21585
Z,5:10:36,20108
Z,5:10:36,17960
Z,5:10:36,16344
Z,5:10:36,15314
Z,5:10:36,14045
Z,5:10:36,12879
Z,5:10:36,12156
Z,5:10:36,11447
Z,5:10:36,11142
Z,5:10:36,11426
Z,5:10:36,11769
Z,5:10:36,12101
Z,5:10:36,12586
Z,5:10:36,13497
Z,5:10:36,14769
Z,5:10:36,15956
Z,5:10:36,16643
Z,5:10:36,17729
Z,5:10:36,18980
Z,5:10:36,19301
Z,5:10:36,18997
Z,5:10:36,17808
Z,5:10:36,16414
Z,5:10:36,14956
Z,5:10:36,14220
Z,5:10:36,15515
Z,5:10:36,17310
Z,5:10:36,18286
Z,5:10:36,17854
Z,5:10:36,16887
Z,5:10:36,15494
Z,5:10:36,13702
Z,5:10:36,13421
Z,5:10:36,14289
Z,5:10:36,17365
Z,5:10:36,22826
Z,5:10:36,25316
Z,5:10:36,23404
Z,5:10:36,22835
Z,5:10:36,24559
Z,5:10:36,23002
Z,5:10:36,18056
Z,5:10:36,13390
Z,5:10:36,10495
Z,5:10:36,9493
Z,5:10:36,8409
Z,5:10:36,6261
Z,5:10:36,5437
Z,5:10:36,7824
Z,5:10:36,12183
Z,5:10:36,16507
Z,5:10:36,19189
Z,5:10:36,19700
Z,5:10:36,19528
Z,5:10:36,20038
Z,5:10:36,21753
Z,5:10:36,23859
Z,5:10:36,25154
Z,5:10:36,25404
Z,5:10:36,24971
Z,5:10:36,24252
Z,5:10:36,23172
Z,5:10:36,21857
Z,5:10:36,20443
Z,5:10:36,19231
Z,5:10:36,18243
Z,5:10:36,16708
Z,5:10:36,15173
Z,5:10:36,14020
Z,5:10:36,13255
Z,5:10:37,13058
Z,5:10:37,12358
Z,5:10:37,10518
Z,5:10:37,9412
Z,5:10:37,10740
Z,5:10:37,12767
Z,5:10:37,14459
Z,5:10:37,14444
Z,5:10:37,12160
Z,5:10:37,10476
Z,5:10:37,11049
Z,5:10:37,12705
Z,5:10:37,13316
Z,5:10:37,12346
Z,5:10:37,11144
Z,5:10:37,11573
Z,5:10:37,13396
Z,5:10:37,16027
Z,5:10:37,19311
Z,5:10:37,22118
Z,5:10:37,24385
Z,5:10:37,25572
Z,5:10:37,25442
Z,5:10:37,24876
Z,5:10:37,24035
Z,5:10:37,23344
Z,5:10:37,23138
Z,5:10:37,23385
Z,5:10:37,23594
Z,5:10:37,23469
Z,5:10:37,22898
Z,5:10:37,21670
Z,5:10:37,20180
Z,5:10:37,18669
Z,5:10:37,17396
Z,5:10:37,15955
Z,5:10:37,14145
Z,5:10:37,12398
Z,5:10:37,11194
Z,5:10:37,11114
Z,5:10:37,11940
Z,5:10:37,13204
Z,5:10:37,14436
Z,5:10:37,14617
Z,5:10:37,13128
Z,5:10:37,10716
Z,5:10:37,8222
Z,5:10:37,6432
Z,5:10:37,6124
Z,5:10:37,6841
Z,5:10:37,8249
Z,5:10:37,10295
Z,5:10:37,11766
Z,5:10:37,12566
Z,5:10:37,12520
Z,5:10:37,12870
Z,5:10:37,15632
Z,5:10:37,20305
Z,5:10:37,25734
Z,5:10:37,31541
Z,5:10:37,36195
Z,5:10:37,35547
Z,5:10:37,31618
Z,5:10:37,28942
Z,5:10:37,26983
Z,5:10:37,22488
Z,5:10:37,14489
Z,5:10:37,7760
Z,5:10:37,5383
Z,5:10:37,5656
Z,5:10:37,5780
Z,5:10:37,5589
Z,5:10:37,5396
Z,5:10:37,5165
Z,5:10:37,6407
Z,5:10:37,8202
Z,5:10:37,9705
Z,5:10:37,10714
Z,5:10:37,12649
Z,5:10:37,16879
Z,5:10:37,20361
Z,5:10:37,22335
Z,5:10:37,23640
Z,5:10:37,24069
Z,5:10:37,24215
Z,5:10:37,23796
Z,5:10:37,22685
Z,5:10:37,22054
Z,5:10:37,21478
Z,5:10:37,20117
Z,5:10:37,18801
Z,5:10:37,18427
Z,5:10:37,17856
Z,5:10:37,16440
Z,5:10:37,15038
Z,5:10:37,13701
Z,5:10:37,11341
Z,5:10:37,8599
Z,5:10:37,8064
Z,5:10:37,9982
Z,5:10:38,12983
Z,5:10:38,15438
Z,5:10:38,16459
Z,5:10:38,16111
Z,5:10:38,16232
Z,5:10:38,16541
Z,5:10:38,16074
Z,5:10:38,15068
Z,5:10:38,14399
Z,5:10:38,15246
Z,5:10:38,16980
Z,5:10:38,19694
Z,5:10:38,22245
Z,5:10:38,24075
Z,5:10:38,24879
Z,5:10:38,24138
Z,5:10:38,22542
Z,5:10:38,20443
Z,5:10:38,18483
Z,5:10:38,16826
Z,5:10:38,15631
Z,5:10:38,15583
Z,5:10:38,15335
Z,5:10:38,14737
Z,5:10:38,14527
Z,5:10:38,14537
Z,5:10:38,14814
Z,5:10:38,15093
Z,5:10:38,15645
Z,5:10:38,16094
Z,5:10:38,16461
Z,5:10:38,16524
Z,5:10:38,16321
Z,5:10:38,16915
Z,5:10:38,18065
Z,5:10:38,19223
Z,5:10:38,20115
Z,5:10:38,20524
Z,5:10:38,20448
Z,5:10:38,19946
Z,5:10:38,19206
Z,5:10:38,18499
Z,5:10:38,17619
Z,5:10:38,16941
Z,5:10:38,16427
Z,5:10:38,15114
Z,5:10:38,13506
Z,5:10:38,12333
Z,5:10:38,12318
Z,5:10:38,13448
Z,5:10:38,14823
Z,5:10:38,15137
Z,5:10:38,14490
Z,5:10:38,13615
Z,5:10:38,13395
Z,5:10:38,13724
Z,5:10:38,13687
Z,5:10:38,16345
Z,5:10:38,21092
Z,5:10:38,22965
Z,5:10:38,22615
Z,5:10:38,23237
Z,5:10:38,23667
Z,5:10:38,22499
Z,5:10:38,20712
Z,5:10:38,19277
Z,5:10:38,18979
Z,5:10:38,18704
Z,5:10:38,16640
Z,5:10:38,13463
Z,5:10:38,10992
Z,5:10:38,9928
Z,5:10:38,10155
Z,5:10:38,10808
Z,5:10:38,11129
Z,5:10:38,11398
Z,5:10:38,12579
Z,5:10:38,15286
Z,5:10:38,18742
Z,5:10:38,22198
Z,5:10:38,24823
Z,5:10:38,26160
Z,5:10:38,26663
Z,5:10:38,25886
Z,5:10:38,24329
Z,5:10:38,23053
Z,5:10:38,21950
Z,5:10:38,20858
Z,5:10:38,19500
Z,5:10:38,18067
Z,5:10:38,16168
Z,5:10:38,13827
Z,5:10:38,11578
Z,5:10:38,9364
Z,5:10:38,8257
Z,5:10:38,8461
Z,5:10:38,8516
Z,5:10:38,8685
Z,5:10:38,10392
Z,5:10:38,12595
Z,5:10:39,14179
Z,5:10:39,15018
Z,5:10:39,15511
Z,5:10:39,15991
Z,5:10:39,15613
Z,5:10:39,14511
Z,5:10:39,12972
Z,5:10:39,11683
Z,5:10:39,11743
Z,5:10:39,13592
Z,5:10:39,17067
Z,5:10:39,20436
Z,5:10:39,23099
Z,5:10:39,25313
Z,5:10:39,26137
Z,5:10:39,24989
Z,5:10:39,22679
Z,5:10:39,21098
Z,5:10:39,20544
Z,5:10:39,20509
Z,5:10:39,20533
Z,5:10:39,20159
Z,5:10:39,19266
Z,5:10:39,18086
Z,5:10:39,16851
Z,5:10:39,15292
Z,5:10:39,14059
Z,5:10:39,13135
Z,5:10:39,12194
Z,5:10:39,11472
Z,5:10:39,11125
Z,5:10:39,11136
Z,5:10:39,11309
Z,5:10:39,11824
Z,5:10:39,12546
Z,5:10:39,13375
Z,5:10:39,13689
Z,5:10:39,13890
Z,5:10:39,14399
Z,5:10:39,14688
Z,5:10:39,15439
Z,5:10:39,16192
Z,5:10:39,16686
Z,5:10:39,16810
Z,5:10:39,17036
Z,5:10:39,18118
Z,5:10:39,19533
Z,5:10:39,20266
Z,5:10:39,20704
Z,5:10:39,20937
Z,5:10:39,19537
Z,5:10:39,18413
Z,5:10:39,17362
Z,5:10:39,17622
Z,5:10:39,21882
Z,5:10:39,25092
Z,5:10:39,22895
Z,5:10:39,20341
Z,5:10:39,21509
Z,5:10:39,21835
Z,5:10:39,18848
Z,5:10:39,15175
Z,5:10:39,13252
Z,5:10:39,12937
Z,5:10:39,11778
Z,5:10:39,9160
Z,5:10:39,7156
Z,5:10:39,7204
Z,5:10:39,9407
Z,5:10:39,12681
Z,5:10:39,15391
Z,5:10:39,17086
Z,5:10:39,18080
Z,5:10:39,19598
Z,5:10:39,22495
Z,5:10:39,24591
Z,5:10:39,24840
Z,5:10:39,24676
Z,5:10:39,24236
Z,5:10:39,22597
Z,5:10:39,20617
Z,5:10:39,18935
Z,5:10:39,17654
Z,5:10:39,17164
Z,5:10:39,16640
Z,5:10:39,16312
Z,5:10:39,15354
Z,5:10:39,13724
Z,5:10:39,11884
Z,5:10:39,9946
Z,5:10:39,10278
Z,5:10:39,11938
Z,5:10:39,11502
Z,5:10:39,11206
Z,5:10:39,14498
Z,5:10:39,18229
Z,5:10:39,18537
Z,5:10:39,16091
Z,5:10:39,14548
Z,5:10:39,15404
Z,5:10:40,16512
Z,5:10:40,16621
Z,5:10:40,15875
Z,5:10:40,14503
Z,5:10:40,13443
Z,5:10:40,13962
Z,5:10:40,15920
Z,5:10:40,18206
Z,5:10:40,20260
Z,5:10:40,21489
Z,5:10:40,22618
Z,5:10:40,23023
Z,5:10:40,21719
Z,5:10:40,20436
Z,5:10:40,19888
Z,5:10:40,19755
Z,5:10:40,19368
Z,5:10:40,19117
Z,5:10:40,19049
Z,5:10:40,18516
Z,5:10:40,17781
Z,5:10:40,16922
Z,5:10:40,16510
Z,5:10:40,16142
Z,5:10:40,15423
Z,5:10:40,14248
Z,5:10:40,13057
Z,5:10:40,12845
Z,5:10:40,12805
Z,5:10:40,13256
Z,5:10:40,14332
Z,5:10:40,15101
Z,5:10:40,15578
Z,5:10:40,15658
Z,5:10:40,15182
Z,5:10:40,14385
Z,5:10:40,13739
Z,5:10:40,13718
Z,5:10:40,14601
Z,5:10:40,15563
Z,5:10:40,15930
Z,5:10:40,16364
Z,5:10:40,17057
Z,5:10:40,17118
Z,5:10:40,16858
Z,5:10:40,15875
Z,5:10:40,15045
Z,5:10:40,16425
Z,5:10:40,17871
Z,5:10:40,19772
Z,5:10:40,23548
Z,5:10:40,25914
Z,5:10:40,25634
Z,5:10:40,26294
Z,5:10:40,28057
Z,5:10:40,25797
Z,5:10:40,19845
Z,5:10:40,15124
Z,5:10:40,13002
Z,5:10:40,12373
Z,5:10:40,11506
Z,5:10:40,9810
Z,5:10:40,8635
Z,5:10:40,8928
Z,5:10:40,10782
Z,5:10:40,13273
Z,5:10:40,15285
Z,5:10:40,16403
Z,5:10:40,16832
Z,5:10:40,17470
Z,5:10:40,18188
Z,5:10:40,18906
Z,5:10:40,19505
Z,5:10:40,19948
Z,5:10:40,20051
Z,5:10:40,19024
Z,5:10:40,17660
Z,5:10:40,16383
Z,5:10:40,15311
Z,5:10:40,14792
Z,5:10:40,14810
Z,5:10:40,15580
Z,5:10:40,17373
Z,5:10:40,19636
Z,5:10:40,21604
Z,5:10:40,23430
Z,5:10:40,22735
Z,5:10:40,18378
Z,5:10:40,13890
Z,5:10:40,12165
Z,5:10:40,12740
Z,5:10:40,13465
Z,5:10:40,13462
Z,5:10:40,12048
Z,5:10:40,10482
Z,5:10:40,9856
Z,5:10:40,9273
Z,5:10:40,8215
Z,5:10:40,6332
Z,5:10:40,4567
Z,5:10:41,4288
Z,5:10:41,6264
Z,5:10:41,9957
Z,5:10:41,14552
Z,5:10:41,19259
Z,5:10:41,22353
Z,5:10:41,23922
Z,5:10:41,24627
Z,5:10:41,24895
Z,5:10:41,24990
Z,5:10:41,24975
Z,5:10:41,25118
Z,5:10:41,24573
Z,5:10:41,24145
Z,5:10:41,23351
Z,5:10:41,21680
Z,5:10:41,19486
Z,5:10:41,17127
Z,5:10:41,15778
Z,5:10:41,14257
Z,5:10:41,12717
Z,5:10:41,11593
Z,5:10:41,10741
Z,5:10:41,10626
Z,5:10:41,10790
Z,5:10:41,11496
Z,5:10:41,13008
Z,5:10:41,14527
Z,5:10:41,15343
Z,5:10:41,15930
Z,5:10:41,16568
Z,5:10:41,16961
Z,5:10:41,17231
Z,5:10:41,18038
Z,5:10:41,19247
Z,5:10:41,19806
Z,5:10:41,19405
Z,5:10:41,18364
Z,5:10:41,16810
Z,5:10:41,15535
Z,5:10:41,15698
Z,5:10:41,16748
Z,5:10:41,17156
Z,5:10:41,17101
Z,5:10:41,17464
Z,5:10:41,17010
Z,5:10:41,15838
Z,5:10:41,14975
Z,5:10:41,14151
Z,5:10:41,16093
Z,5:10:41,20380
Z,5:10:41,22284
Z,5:10:41,21934
Z,5:10:41,22496
Z,5:10:41,23749
Z,5:10:41,23078
Z,5:10:41,20638
Z,5:10:41,17648
Z,5:10:41,15466
Z,5:10:41,14514
Z,5:10:41,13473
Z,5:10:41,11572
Z,5:10:41,9898
Z,5:10:41,9870
Z,5:10:41,10878
Z,5:10:41,11942
Z,5:10:41,12302
Z,5:10:41,12160
Z,5:10:41,12903
Z,5:10:41,15204
Z,5:10:41,18544
Z,5:10:41,21819
Z,5:10:41,24506
Z,5:10:41,26638
Z,5:10:41,27692
Z,5:10:41,27051
Z,5:10:41,25255
Z,5:10:41,23367
Z,5:10:41,22174
Z,5:10:41,21455
Z,5:10:41,20496
Z,5:10:41,19383
Z,5:10:41,17676
Z,5:10:41,15836
Z,5:10:41,13633
Z,5:10:41,10683
Z,5:10:41,8564
Z,5:10:41,8018
Z,5:10:41,8251
Z,5:10:41,8307
Z,5:10:41,9403
Z,5:10:41,11339
Z,5:10:41,12875
Z,5:10:41,13663
Z,5:10:41,13817
Z,5:10:41,14068
Z,5:10:41,14266
Z,5:10:41,14379
Z,5:10:41,14165
Z,5:10:41,13722
Z,5:10:42,13998
Z,5:10:42,15762
Z,5:10:42,18501
Z,5:10:42,21035
Z,5:10:42,23104
Z,5:10:42,24876
Z,5:10:42,25684
Z,5:10:42,25110
Z,5:10:42,23610
Z,5:10:42,21905
Z,5:10:42,20831
Z,5:10:42,20334
Z,5:10:42,19799
Z,5:10:42,18835
Z,5:10:42,17914
Z,5:10:42,17239
Z,5:10:42,16174
Z,5:10:42,14890
Z,5:10:42,13657
Z,5:10:42,12687
Z,5:10:42,12169
Z,5:10:42,11755
Z,5:10:42,11665
Z,5:10:42,12009
Z,5:10:42,12866
Z,5:10:42,14061
Z,5:10:42,15080
Z,5:10:42,16142
Z,5:10:42,16881
Z,5:10:42,17366
Z,5:10:42,17487
Z,5:10:42,17305
Z,5:10:42,17453
Z,5:10:42,17659
Z,5:10:42,17935
Z,5:10:42,18276
Z,5:10:42,18844
Z,5:10:42,19010
Z,5:10:42,18302
Z,5:10:42,17149
Z,5:10:42,15712
Z,5:10:42,15195
Z,5:10:42,15947
Z,5:10:42,16638
Z,5:10:42,16384
Z,5:10:42,15485
Z,5:10:42,14474
Z,5:10:42,13414
Z,5:10:42,12873
Z,5:10:42,12493
Z,5:10:42,13606
Z,5:10:42,17594
Z,5:10:42,20382
Z,5:10:42,19526
Z,5:10:42,19213
Z,5:10:42,21137
Z,5:10:42,21830
Z,5:10:42,20343
Z,5:10:42,17692
Z,5:10:42,15267
Z,5:10:42,14474
Z,5:10:42,13894
Z,5:10:42,11730
Z,5:10:42,9312
Z,5:10:42,8318
Z,5:10:42,8943
Z,5:10:42,11647
Z,5:10:42,15243
Z,5:10:42,17793
Z,5:10:42,19345
Z,5:10:42,20993
Z,5:10:42,23300
Z,5:10:42,25407
Z,5:10:42,26646
Z,5:10:42,27138
Z,5:10:42,26982
Z,5:10:42,25522
Z,5:10:42,23177
Z,5:10:42,21485
Z,5:10:42,20310
Z,5:10:42,19283
Z,5:10:42,18285
Z,5:10:42,17094
Z,5:10:42,15816
Z,5:10:42,14504
Z,5:10:42,12197
Z,5:10:42,8902
Z,5:10:42,7498
Z,5:10:42,8206
Z,5:10:42,8008
Z,5:10:42,7312
Z,5:10:42,9109
Z,5:10:42,12152
Z,5:10:42,12951
Z,5:10:42,11455
Z,5:10:42,10262
Z,5:10:42,10895
Z,5:10:42,12867
Z,5:10:42,14830
Z,5:10:42,16237
Z,5:10:43,16939
Z,5:10:43,17016
Z,5:10:43,18124
Z,5:10:43,20833
Z,5:10:43,23894
Z,5:10:43,26085
Z,5:10:43,27433
Z,5:10:43,27894
Z,5:10:43,27130
Z,5:10:43,25209
Z,5:10:43,23388
Z,5:10:43,22347
Z,5:10:43,21269
Z,5:10:43,20166
Z,5:10:43,18998
Z,5:10:43,17769
Z,5:10:43,16155
Z,5:10:43,14615
Z,5:10:43,13793
Z,5:10:43,13367
Z,5:10:43,13151
Z,5:10:43,12619
Z,5:10:43,11796
Z,5:10:43,11082
Z,5:10:43,10443
Z,5:10:43,10357
Z,5:10:43,11270
Z,5:10:43,12934
Z,5:10:43,14422
Z,5:10:43,15107
Z,5:10:43,15740
Z,5:10:43,16016
Z,5:10:43,16069
Z,5:10:43,16232
Z,5:10:43,16497
Z,5:10:43,17524
Z,5:10:43,18048
Z,5:10:43,17886
Z,5:10:43,17793
Z,5:10:43,18179
Z,5:10:43,18951
Z,5:10:43,19192
Z,5:10:43,18816
Z,5:10:43,18490
Z,5:10:43,18864
Z,5:10:43,18855
Z,5:10:43,18121
Z,5:10:43,16705
Z,5:10:43,15376
Z,5:10:43,15865
Z,5:10:43,16930
Z,5:10:43,18019
Z,5:10:43,20589
Z,5:10:43,22700
Z,5:10:43,21503
Z,5:10:43,20324
Z,5:10:43,21305
Z,5:10:43,20067
Z,5:10:43,15570
Z,5:10:43,11095
Z,5:10:43,8521
Z,5:10:43,7523
Z,5:10:43,6542
Z,5:10:43,5697
Z,5:10:43,5887
Z,5:10:43,7363
Z,5:10:43,10487
Z,5:10:43,14523
Z,5:10:43,18203
Z,5:10:43,21175
Z,5:10:43,23436
Z,5:10:43,25319
Z,5:10:43,27603
Z,5:10:43,29508
Z,5:10:43,30770
Z,5:10:43,31040
Z,5:10:43,30201
Z,5:10:43,29146
Z,5:10:43,27397
Z,5:10:43,25360
Z,5:10:43,23057
Z,5:10:43,20358
Z,5:10:43,17689
Z,5:10:43,15110
Z,5:10:43,12629
Z,5:10:43,10106
Z,5:10:43,8336
Z,5:10:43,7751
Z,5:10:43,6489
Z,5:10:43,3912
Z,5:10:43,2343
Z,5:10:43,2686
Z,5:10:43,3798
Z,5:10:43,5781
Z,5:10:43,7967
Z,5:10:43,8073
Z,5:10:43,7069
Z,5:10:43,7953
Z,5:10:43,10637
Z,5:10:43,12838
Z,5:10:44,13402
Z,5:10:44,14021
Z,5:10:44,16466
Z,5:10:44,20271
Z,5:10:44,24866
Z,5:10:44,29639
Z,5:10:44,33904
Z,5:10:44,34498
Z,5:10:44,31126
Z,5:10:44,27773
Z,5:10:44,25324
Z,5:10:44,23130
Z,5:10:44,20502
Z,5:10:44,18484
Z,5:10:44,17567
Z,5:10:44,16713
Z,5:10:44,15784
Z,5:10:44,15728
Z,5:10:44,15658
Z,5:10:44,14661
Z,5:10:44,13529
Z,5:10:44,11451
Z,5:10:44,9272
Z,5:10:44,7928
Z,5:10:44,7812
Z,5:10:44,8508
Z,5:10:44,9666
Z,5:10:44,11593
Z,5:10:44,13322
Z,5:10:44,14336
Z,5:10:44,14922
Z,5:10:44,15482
Z,5:10:44,15734
Z,5:10:44,15460
Z,5:10:44,15074
Z,5:10:44,15104
Z,5:10:44,15146
Z,5:10:44,15415
Z,5:10:44,15560
Z,5:10:44,15414
Z,5:10:44,16067
Z,5:10:44,17458
Z,5:10:44,18965
Z,5:10:44,18680
Z,5:10:44,17832
Z,5:10:44,17679
Z,5:10:44,17116
Z,5:10:44,16949
Z,5:10:44,16507
Z,5:10:44,17251
Z,5:10:44,21187
Z,5:10:44,24981
Z,5:10:44,25017
Z,5:10:44,24510
Z,5:10:44,25665
Z,5:10:44,25536
